job_id,job_title,company,location,experience,salary_lpa,skills_required,category
JOB3402,Full Stack Developer,Amazon,Bangalore,3-5,8-12,"Ansible,MySQL,C++,Prometheus,Java,Node",Data
JOB3403,Site Reliability Engineer,Wipro,Remote,0-2,4-6,"AWS,Bash,MySQL,Linux,Java,Prometheus",Backend
JOB3404,ML Engineer,Zoho,Bangalore,2-4,6-10,"GitHub Actions,GCP,MySQL,CloudWatch,Azure Monitor,Ansible",Cloud
JOB3405,ML Engineer,Flipkart,Pune,3-5,6-10,"FastAPI,PostgreSQL,GCP,GitHub Actions,Kubernetes,C++",Cloud
JOB3406,Frontend Developer,Infosys,Gurgaon,0-2,8-12,"Azure,Jenkins,C++,MongoDB,Kubernetes,Prometheus",Frontend
JOB3407,Site Reliability Engineer,Amazon,Gurgaon,2-4,4-6,"HTML,MySQL,Linux,GitHub Actions,Ansible,Prometheus",Frontend
JOB3408,Frontend Developer,Paytm,Bangalore,3-5,4-6,"Grafana,GCP,CI/CD,Docker,JavaScript,IaC",FullStack
JOB3409,ML Engineer,Freshworks,Hyderabad,1-3,4-6,"Java,Python,Linux,GCP,Node,Flask",Backend
JOB3410,Junior DevOps Engineer,Amazon,Bangalore,2-4,8-12,"Docker,PostgreSQL,GCP,Git,Terraform,GitHub Actions",Backend
JOB3411,ML Engineer,Microsoft,Chennai,0-2,8-12,"PowerShell,GitHub Actions,C++,MySQL,AWS,Prometheus",Frontend
JOB3412,ML Engineer,Zomato,Gurgaon,3-5,8-12,"React,GitLab CI,Terraform,Prometheus,MySQL,CSS",Backend
JOB3413,Platform Engineer,Accenture,Bangalore,3-5,10-15,"MongoDB,Git,CloudWatch,GitLab CI,Django,CSS",FullStack
JOB3414,Junior DevOps Engineer,Freshworks,Chennai,1-3,10-15,"Python,Grafana,Terraform,Git,IaC,FastAPI",Data
JOB3415,Junior DevOps Engineer,Paytm,Hyderabad,0-2,4-6,"Kafka,React,Grafana,GitHub Actions,Jenkins,MySQL",Frontend
JOB3416,Platform Engineer,Zoho,Hyderabad,3-5,4-6,"GCP,GitLab CI,Jenkins,C++,CI/CD,Redis",Cloud
JOB3417,Data Engineer,Oracle,Pune,0-2,6-10,"React,Git,Node,CloudWatch,MySQL,C++",DevOps
JOB3418,Full Stack Developer,IBM,Bangalore,2-4,10-15,"IaC,Django,Bash,AWS,HTML,Docker",Cloud
JOB3419,Site Reliability Engineer,Freshworks,Chennai,0-2,8-12,"AWS,Git,MySQL,Ansible,Azure,PowerShell",Data
JOB3420,Cloud Operations Engineer,TCS,Bangalore,0-2,8-12,"GCP,PostgreSQL,Terraform,MySQL,IaC,Azure",DevOps
JOB3421,Backend Developer,Paytm,Pune,0-2,8-12,"MySQL,PowerShell,Linux,Prometheus,Git,CSS",Cloud
JOB3422,Full Stack Developer,Zoho,Remote,2-4,4-6,"Docker,Azure,Jenkins,PowerShell,Bash,Kafka",Frontend
JOB3423,ML Engineer,Zomato,Bangalore,2-4,8-12,"GCP,Python,Git,AWS,GitLab CI,Flask",Backend
JOB3424,Frontend Developer,Flipkart,Noida,2-4,6-10,"React,Redis,MongoDB,Azure Monitor,Docker,Node",Backend
JOB3425,Data Engineer,Oracle,Chennai,0-2,4-6,"Kubernetes,CloudWatch,Java,Azure,Prometheus,Redis",Frontend
JOB3426,Junior DevOps Engineer,Amazon,Noida,1-3,4-6,"GCP,Bash,Java,JavaScript,PowerShell,Jenkins",FullStack
JOB3427,Cloud Operations Engineer,Infosys,Pune,0-2,10-15,"MongoDB,Docker,JavaScript,HTML,Python,Node",Data
JOB3428,ML Engineer,Wipro,Pune,3-5,6-10,"JavaScript,Azure Monitor,Ansible,GitHub Actions,Linux,Python",Frontend
JOB3429,ML Engineer,Microsoft,Remote,1-3,10-15,"CI/CD,IaC,Python,Docker,Jenkins,GitHub Actions",Data
JOB3430,Site Reliability Engineer,Oracle,Gurgaon,0-2,6-10,"PostgreSQL,IaC,JavaScript,Jenkins,CSS,Kafka",FullStack
JOB3431,Cloud Operations Engineer,Flipkart,Remote,1-3,8-12,"AWS,IaC,CSS,CloudWatch,PowerShell,Node",FullStack
JOB3432,Cloud Operations Engineer,Zomato,Bangalore,3-5,4-6,"CSS,C++,React,GitHub Actions,Azure,PowerShell",Backend
JOB3433,Backend Developer,Microsoft,Noida,3-5,4-6,"CloudWatch,Terraform,Ansible,FastAPI,Jenkins,MongoDB",FullStack
JOB3434,Cloud Operations Engineer,Freshworks,Noida,2-4,6-10,"CloudWatch,CSS,Jenkins,AWS,Azure,Prometheus",Frontend
JOB3435,ML Engineer,Amazon,Pune,1-3,8-12,"C++,IaC,Jenkins,PostgreSQL,React,CI/CD",Backend
JOB3436,Cloud Engineer,Paytm,Gurgaon,0-2,8-12,"Kafka,CI/CD,MySQL,Prometheus,CloudWatch,IaC",Frontend
JOB3437,Cloud Operations Engineer,Accenture,Gurgaon,0-2,8-12,"Django,PostgreSQL,HTML,Node,React,Linux",Backend
JOB3438,Data Engineer,Accenture,Remote,3-5,8-12,"Node,PostgreSQL,Git,Flask,CloudWatch,Linux",Cloud
JOB3439,ML Engineer,Google,Hyderabad,1-3,10-15,"React,Azure,PowerShell,Linux,Jenkins,Prometheus",Backend
JOB3440,Junior DevOps Engineer,Zomato,Noida,1-3,10-15,"CSS,Bash,Grafana,MongoDB,JavaScript,CI/CD",DevOps
JOB3441,Junior DevOps Engineer,Google,Chennai,1-3,4-6,"AWS,Redis,CSS,MongoDB,CI/CD,Flask",DevOps
JOB3442,Frontend Developer,IBM,Gurgaon,0-2,8-12,"Java,JavaScript,Jenkins,Grafana,HTML,MySQL",FullStack
JOB3443,Data Engineer,Accenture,Hyderabad,2-4,4-6,"Java,JavaScript,GitLab CI,CSS,Git,C++",Frontend
JOB3444,Site Reliability Engineer,IBM,Chennai,0-2,6-10,"Bash,Jenkins,Kafka,CI/CD,React,Prometheus",Cloud
JOB3445,Site Reliability Engineer,Wipro,Bangalore,2-4,6-10,"GitLab CI,JavaScript,MySQL,Grafana,CI/CD,Java",Data
JOB3446,Platform Engineer,Zoho,Gurgaon,3-5,10-15,"Git,Terraform,PostgreSQL,React,GitLab CI,Java",Cloud
JOB3447,Junior DevOps Engineer,Swiggy,Chennai,0-2,6-10,"FastAPI,Git,Flask,IaC,GCP,C++",Cloud
JOB3448,Data Engineer,Swiggy,Remote,0-2,6-10,"Bash,PostgreSQL,Prometheus,CSS,Docker,Flask",DevOps
JOB3449,Platform Engineer,Wipro,Chennai,2-4,4-6,"Python,Java,Terraform,Grafana,C++,PostgreSQL",Backend
JOB3450,Data Engineer,Amazon,Hyderabad,2-4,8-12,"HTML,Grafana,Django,GitHub Actions,AWS,CloudWatch",Frontend
JOB3451,Data Engineer,Paytm,Hyderabad,3-5,8-12,"CloudWatch,Java,Flask,Node,Git,PowerShell",Backend
JOB3452,ML Engineer,Zoho,Gurgaon,0-2,4-6,"CSS,Bash,GitHub Actions,IaC,Docker,MongoDB",Backend
JOB3453,Backend Developer,Zomato,Hyderabad,0-2,4-6,"Docker,Ansible,PostgreSQL,Redis,Bash,Java",Backend
JOB3454,Frontend Developer,Paytm,Noida,3-5,6-10,"Jenkins,MySQL,CloudWatch,Git,FastAPI,Ansible",Data
JOB3455,Cloud Operations Engineer,Wipro,Gurgaon,1-3,10-15,"Flask,Java,Django,PostgreSQL,CI/CD,Bash",Cloud
JOB3456,Platform Engineer,Paytm,Noida,0-2,10-15,"Ansible,Terraform,Bash,Linux,Node,MongoDB",FullStack
JOB3457,Frontend Developer,Freshworks,Gurgaon,2-4,6-10,"GitLab CI,HTML,C++,Jenkins,Git,FastAPI",Data
JOB3458,Cloud Engineer,Swiggy,Hyderabad,2-4,10-15,"Docker,PostgreSQL,AWS,PowerShell,CloudWatch,FastAPI",FullStack
JOB3459,Cloud Operations Engineer,Oracle,Hyderabad,2-4,10-15,"Kubernetes,AWS,Bash,PostgreSQL,Node,Ansible",Frontend
JOB3460,Full Stack Developer,Accenture,Noida,2-4,10-15,"C++,Git,PowerShell,Azure Monitor,Kubernetes,Redis",DevOps
JOB3461,Data Engineer,Oracle,Gurgaon,2-4,8-12,"Jenkins,Kubernetes,Docker,Grafana,IaC,Django",Frontend
JOB3462,Junior DevOps Engineer,Paytm,Gurgaon,1-3,6-10,"IaC,React,GitLab CI,GitHub Actions,Grafana,Bash",Backend
JOB3463,Data Engineer,Zomato,Remote,1-3,10-15,"PowerShell,Grafana,Docker,Django,Kubernetes,Python",Frontend
JOB3464,Cloud Operations Engineer,TCS,Remote,2-4,10-15,"CSS,MySQL,Flask,Python,Node,Terraform",Data
JOB3465,Full Stack Developer,Freshworks,Hyderabad,1-3,10-15,"Kubernetes,C++,Django,Node,MySQL,Git",FullStack
JOB3466,Cloud Engineer,Microsoft,Remote,1-3,4-6,"CloudWatch,PostgreSQL,Python,Node,Java,Azure",FullStack
JOB3467,Frontend Developer,Paytm,Bangalore,1-3,4-6,"Bash,Jenkins,Azure Monitor,Redis,FastAPI,C++",Frontend
JOB3468,Frontend Developer,Freshworks,Noida,2-4,6-10,"Node,C++,Kafka,Ansible,Azure,Terraform",Data
JOB3469,Data Engineer,Swiggy,Hyderabad,0-2,6-10,"Azure,CSS,Grafana,CloudWatch,JavaScript,GitHub Actions",Cloud
JOB3470,Cloud Operations Engineer,Zoho,Hyderabad,1-3,6-10,"Docker,Bash,React,CSS,Kafka,HTML",DevOps
JOB3471,ML Engineer,Microsoft,Noida,0-2,6-10,"Python,Kafka,Jenkins,CloudWatch,Git,Java",DevOps
JOB3472,Platform Engineer,Accenture,Gurgaon,1-3,8-12,"GCP,C++,Kafka,React,Terraform,IaC",FullStack
JOB3473,Data Engineer,TCS,Noida,2-4,6-10,"Flask,Git,IaC,Terraform,Node,FastAPI",Backend
JOB3474,Junior DevOps Engineer,Accenture,Noida,2-4,8-12,"Azure Monitor,MongoDB,C++,Kubernetes,Java,Git",Cloud
JOB3475,Cloud Engineer,Microsoft,Hyderabad,1-3,6-10,"Kafka,Flask,React,Python,Azure,MongoDB",Data
JOB3476,Site Reliability Engineer,Google,Remote,0-2,8-12,"Jenkins,Kafka,FastAPI,Bash,GCP,Docker",DevOps
JOB3477,Site Reliability Engineer,Amazon,Chennai,3-5,8-12,"CloudWatch,Java,Docker,Python,Bash,Prometheus",FullStack
JOB3478,Full Stack Developer,Accenture,Bangalore,3-5,4-6,"Azure,Django,C++,Prometheus,Flask,React",Cloud
JOB3479,Junior DevOps Engineer,Swiggy,Pune,1-3,4-6,"AWS,Jenkins,CSS,MongoDB,FastAPI,Docker",Cloud
JOB3480,Cloud Operations Engineer,Microsoft,Hyderabad,0-2,6-10,"Kafka,PostgreSQL,FastAPI,CI/CD,IaC,Bash",Frontend
JOB3481,Cloud Operations Engineer,Wipro,Chennai,1-3,10-15,"Git,Terraform,PowerShell,FastAPI,Linux,PostgreSQL",Cloud
JOB3482,Junior DevOps Engineer,IBM,Remote,3-5,4-6,"Jenkins,Redis,IaC,Flask,Terraform,Docker",DevOps
JOB3483,Full Stack Developer,TCS,Remote,2-4,4-6,"Redis,HTML,Kubernetes,Azure,Django,PowerShell",Frontend
JOB3484,Site Reliability Engineer,IBM,Pune,3-5,10-15,"C++,Kafka,CI/CD,Grafana,Kubernetes,Docker",Data
JOB3485,Platform Engineer,Swiggy,Remote,1-3,4-6,"JavaScript,IaC,Prometheus,Java,Grafana,Kafka",Backend
JOB3486,ML Engineer,Flipkart,Gurgaon,2-4,6-10,"Azure Monitor,IaC,PowerShell,Node,Terraform,HTML",DevOps
JOB3487,Data Engineer,TCS,Chennai,2-4,10-15,"PowerShell,CSS,Java,Linux,FastAPI,Kubernetes",Cloud
JOB3488,Cloud Operations Engineer,Zomato,Bangalore,1-3,8-12,"Docker,Grafana,Kafka,PostgreSQL,JavaScript,Django",DevOps
JOB3489,Junior DevOps Engineer,Swiggy,Remote,1-3,4-6,"Kubernetes,Node,GitHub Actions,CloudWatch,Linux,CI/CD",Data
JOB3490,ML Engineer,Wipro,Hyderabad,0-2,4-6,"PostgreSQL,Git,Django,C++,Bash,Ansible",Frontend
JOB3491,Cloud Engineer,Infosys,Gurgaon,1-3,8-12,"Azure Monitor,AWS,Linux,CloudWatch,Azure,C++",Backend
JOB3492,ML Engineer,Amazon,Hyderabad,1-3,4-6,"CloudWatch,Bash,Flask,Redis,Azure,GitLab CI",Data
JOB3493,Full Stack Developer,TCS,Pune,3-5,8-12,"GitLab CI,MySQL,Bash,PostgreSQL,FastAPI,HTML",DevOps
JOB3494,Full Stack Developer,Oracle,Hyderabad,1-3,4-6,"CSS,PostgreSQL,MongoDB,Prometheus,Linux,Redis",Frontend
JOB3495,ML Engineer,Accenture,Noida,0-2,10-15,"FastAPI,Python,GitHub Actions,AWS,GitLab CI,Docker",Cloud
JOB3496,Full Stack Developer,Zomato,Chennai,1-3,10-15,"Node,Azure Monitor,PowerShell,CSS,Java,CloudWatch",Backend
JOB3497,Cloud Engineer,Swiggy,Pune,3-5,8-12,"PowerShell,Ansible,IaC,CloudWatch,Java,Bash",Frontend
JOB3498,Frontend Developer,Freshworks,Remote,1-3,10-15,"IaC,Ansible,Git,Terraform,GCP,Java",Backend
JOB3499,Data Engineer,Infosys,Pune,2-4,6-10,"Azure Monitor,Azure,Python,Jenkins,GitHub Actions,GitLab CI",Cloud
JOB3500,Full Stack Developer,Zoho,Gurgaon,3-5,4-6,"Python,Java,Azure Monitor,Prometheus,Kubernetes,CloudWatch",FullStack
JOB3501,Platform Engineer,Paytm,Pune,1-3,8-12,"CloudWatch,Docker,JavaScript,Python,GitLab CI,FastAPI",Data
JOB3502,Junior DevOps Engineer,Zoho,Bangalore,3-5,10-15,"MongoDB,MySQL,GitHub Actions,Terraform,Django,Ansible",Backend
JOB3503,ML Engineer,Flipkart,Noida,3-5,4-6,"PostgreSQL,Git,Azure,FastAPI,PowerShell,HTML",Data
JOB3504,Frontend Developer,Google,Remote,3-5,8-12,"JavaScript,Jenkins,PowerShell,Azure Monitor,Node,FastAPI",Cloud
JOB3505,Site Reliability Engineer,TCS,Chennai,1-3,8-12,"Redis,Kubernetes,Git,Java,GitLab CI,PostgreSQL",DevOps
JOB3506,Cloud Operations Engineer,Swiggy,Gurgaon,1-3,8-12,"HTML,CI/CD,GitLab CI,PostgreSQL,AWS,FastAPI",FullStack
JOB3507,ML Engineer,Wipro,Gurgaon,3-5,10-15,"IaC,Git,Kafka,MongoDB,C++,Bash",FullStack
JOB3508,Full Stack Developer,Zomato,Gurgaon,0-2,10-15,"Linux,Docker,Bash,PostgreSQL,CSS,Jenkins",FullStack
JOB3509,Cloud Engineer,Freshworks,Hyderabad,2-4,8-12,"Ansible,Git,Linux,Flask,GitLab CI,PostgreSQL",DevOps
JOB3510,Platform Engineer,Flipkart,Remote,3-5,4-6,"GitHub Actions,Prometheus,CSS,HTML,Bash,Linux",Backend
JOB3511,ML Engineer,Paytm,Chennai,3-5,10-15,"Kubernetes,Flask,PowerShell,Terraform,HTML,GCP",Data
JOB3512,Full Stack Developer,Swiggy,Gurgaon,3-5,6-10,"Git,Python,CSS,MongoDB,Java,HTML",Data
JOB3513,Junior DevOps Engineer,Flipkart,Remote,2-4,8-12,"Jenkins,Git,CI/CD,GCP,CloudWatch,CSS",DevOps
JOB3514,ML Engineer,Zoho,Remote,1-3,10-15,"React,Azure,Git,Grafana,AWS,CloudWatch",FullStack
JOB3515,Full Stack Developer,IBM,Noida,3-5,6-10,"Java,MongoDB,Django,CSS,GCP,Git",DevOps
JOB3516,ML Engineer,Infosys,Pune,0-2,8-12,"CI/CD,GitLab CI,Kafka,Jenkins,Terraform,Grafana",Cloud
JOB3517,Junior DevOps Engineer,Oracle,Bangalore,3-5,8-12,"PostgreSQL,GCP,Python,AWS,Jenkins,Linux",Cloud
JOB3518,Cloud Operations Engineer,Accenture,Noida,1-3,10-15,"CloudWatch,Django,Redis,Kubernetes,Node,MySQL",Backend
JOB3519,Junior DevOps Engineer,Amazon,Chennai,3-5,4-6,"Django,Azure,Python,Terraform,Java,Linux",Data
JOB3520,Cloud Operations Engineer,Freshworks,Noida,2-4,6-10,"CSS,Grafana,IaC,Java,Git,Kafka",DevOps
JOB3521,Platform Engineer,Zomato,Hyderabad,3-5,10-15,"GCP,Java,Docker,Git,Ansible,CI/CD",Frontend
JOB3522,Full Stack Developer,TCS,Chennai,3-5,10-15,"IaC,Docker,AWS,Node,Azure,Grafana",Data
JOB3523,Data Engineer,Amazon,Bangalore,0-2,10-15,"Ansible,JavaScript,Prometheus,Azure Monitor,Azure,AWS",Cloud
JOB3524,Platform Engineer,Swiggy,Remote,0-2,4-6,"CloudWatch,GitHub Actions,Grafana,MongoDB,Linux,Java",Data
JOB3525,ML Engineer,Accenture,Hyderabad,1-3,4-6,"AWS,Docker,MySQL,Kafka,Python,Jenkins",Cloud
JOB3526,Junior DevOps Engineer,Zoho,Chennai,0-2,6-10,"Grafana,MySQL,MongoDB,Azure Monitor,FastAPI,Jenkins",Data
JOB3527,Site Reliability Engineer,Wipro,Remote,3-5,8-12,"Flask,HTML,C++,Ansible,CloudWatch,JavaScript",Data
JOB3528,Frontend Developer,Zoho,Hyderabad,0-2,10-15,"Ansible,Prometheus,PowerShell,JavaScript,MongoDB,Azure Monitor",FullStack
JOB3529,Full Stack Developer,Paytm,Bangalore,3-5,4-6,"Python,Kubernetes,FastAPI,Linux,Grafana,Redis",Data
JOB3530,Frontend Developer,Infosys,Chennai,2-4,6-10,"React,Linux,Terraform,Jenkins,HTML,Docker",FullStack
JOB3531,Cloud Engineer,Paytm,Pune,2-4,4-6,"CloudWatch,React,Docker,AWS,CI/CD,Prometheus",DevOps
JOB3532,Platform Engineer,Swiggy,Noida,3-5,10-15,"Git,Prometheus,Node,Grafana,Kubernetes,GitHub Actions",FullStack
JOB3533,ML Engineer,Zoho,Remote,0-2,6-10,"Kubernetes,Bash,Azure Monitor,React,AWS,GCP",DevOps
JOB3534,Frontend Developer,Amazon,Remote,2-4,10-15,"Redis,Kafka,Ansible,Java,Jenkins,Node",DevOps
JOB3535,ML Engineer,Amazon,Bangalore,2-4,4-6,"Terraform,Python,Grafana,CloudWatch,Flask,MySQL",Frontend
JOB3536,Data Engineer,Google,Noida,1-3,8-12,"GCP,Node,Azure,IaC,HTML,CloudWatch",Data
JOB3537,Platform Engineer,TCS,Noida,3-5,8-12,"CloudWatch,Node,GitHub Actions,HTML,Java,IaC",DevOps
JOB3538,Junior DevOps Engineer,Amazon,Remote,2-4,10-15,"JavaScript,Jenkins,Kubernetes,Kafka,MySQL,HTML",FullStack
JOB3539,Junior DevOps Engineer,Paytm,Noida,0-2,8-12,"Django,React,GCP,MySQL,Grafana,PowerShell",Frontend
JOB3540,Platform Engineer,Amazon,Pune,2-4,6-10,"HTML,CloudWatch,Kafka,CI/CD,MySQL,Django",Frontend
JOB3541,Junior DevOps Engineer,TCS,Hyderabad,2-4,8-12,"Grafana,Linux,MongoDB,Kafka,PostgreSQL,CSS",Backend
JOB3542,Cloud Operations Engineer,Zoho,Gurgaon,1-3,6-10,"Ansible,CSS,JavaScript,GCP,Java,FastAPI",DevOps
JOB3543,Data Engineer,Flipkart,Chennai,0-2,4-6,"React,Git,GitLab CI,MySQL,CSS,GitHub Actions",Cloud
JOB3544,Site Reliability Engineer,Swiggy,Chennai,0-2,6-10,"MySQL,Azure,Prometheus,CSS,IaC,Azure Monitor",DevOps
JOB3545,Full Stack Developer,Zomato,Noida,2-4,8-12,"Django,Prometheus,Azure,Terraform,GitLab CI,Jenkins",Cloud
JOB3546,Site Reliability Engineer,Zoho,Chennai,0-2,4-6,"Docker,HTML,Kubernetes,GitLab CI,Jenkins,PostgreSQL",Cloud
JOB3547,Platform Engineer,TCS,Gurgaon,2-4,10-15,"JavaScript,GitHub Actions,Java,Python,Flask,PostgreSQL",DevOps
JOB3548,Frontend Developer,Freshworks,Gurgaon,2-4,4-6,"HTML,GCP,MySQL,Git,PowerShell,Kafka",Data
JOB3549,Site Reliability Engineer,Swiggy,Gurgaon,1-3,4-6,"CI/CD,Linux,Terraform,React,GitLab CI,GCP",FullStack
JOB3550,Platform Engineer,Zomato,Pune,0-2,4-6,"GitHub Actions,FastAPI,CSS,AWS,Docker,Ansible",Backend
JOB3551,Data Engineer,Flipkart,Pune,0-2,4-6,"GitLab CI,Docker,Azure,Azure Monitor,Flask,MySQL",Cloud
JOB3552,ML Engineer,Infosys,Chennai,1-3,10-15,"Node,JavaScript,MongoDB,C++,React,CI/CD",Backend
JOB3553,Site Reliability Engineer,Flipkart,Chennai,1-3,4-6,"Bash,Java,Ansible,C++,PostgreSQL,GitHub Actions",Backend
JOB3554,Data Engineer,Flipkart,Gurgaon,0-2,4-6,"Jenkins,GCP,Flask,MongoDB,Docker,HTML",Cloud
JOB3555,Site Reliability Engineer,IBM,Pune,3-5,4-6,"Django,Grafana,C++,CI/CD,PowerShell,Java",Data
JOB3556,Data Engineer,IBM,Hyderabad,3-5,6-10,"Bash,PowerShell,Prometheus,IaC,Azure,CI/CD",Frontend
JOB3557,ML Engineer,Amazon,Remote,3-5,8-12,"Terraform,CloudWatch,MongoDB,Python,GCP,Linux",FullStack
JOB3558,Data Engineer,Zoho,Bangalore,1-3,4-6,"Kafka,GitLab CI,CI/CD,PowerShell,Node,Docker",Cloud
JOB3559,ML Engineer,Zoho,Hyderabad,2-4,6-10,"Django,HTML,Azure,GitLab CI,Prometheus,CSS",Data
JOB3560,Junior DevOps Engineer,Amazon,Hyderabad,0-2,4-6,"Flask,GitHub Actions,JavaScript,Prometheus,CloudWatch,Azure",Backend
JOB3561,Backend Developer,Zoho,Pune,3-5,4-6,"Prometheus,HTML,GCP,Bash,Flask,Linux",Frontend
JOB3562,ML Engineer,Flipkart,Gurgaon,2-4,8-12,"Django,Ansible,Grafana,Kubernetes,Docker,GCP",DevOps
JOB3563,Cloud Operations Engineer,Freshworks,Pune,0-2,8-12,"JavaScript,GitHub Actions,Prometheus,PostgreSQL,Azure,HTML",FullStack
JOB3564,Cloud Operations Engineer,Zomato,Remote,0-2,6-10,"Grafana,GCP,CSS,Linux,MongoDB,Jenkins",Frontend
JOB3565,ML Engineer,Google,Gurgaon,1-3,6-10,"Azure Monitor,Ansible,GitHub Actions,GCP,Kafka,Kubernetes",Frontend
JOB3566,Site Reliability Engineer,Google,Pune,0-2,6-10,"FastAPI,Terraform,Flask,Bash,PowerShell,Ansible",Cloud
JOB3567,Full Stack Developer,Infosys,Pune,1-3,4-6,"Terraform,GCP,Azure,Kafka,Django,C++",Cloud
JOB3568,Data Engineer,Accenture,Noida,2-4,6-10,"Node,JavaScript,C++,Flask,AWS,Azure",Frontend
JOB3569,Full Stack Developer,Freshworks,Noida,0-2,8-12,"CloudWatch,Django,CI/CD,Terraform,Bash,CSS",Frontend
JOB3570,Frontend Developer,Zoho,Pune,2-4,8-12,"GitLab CI,MongoDB,IaC,Kafka,Node,Kubernetes",FullStack
JOB3571,Platform Engineer,Microsoft,Hyderabad,1-3,8-12,"AWS,JavaScript,GitHub Actions,GCP,FastAPI,Python",FullStack
JOB3572,Site Reliability Engineer,Flipkart,Remote,2-4,8-12,"Redis,Ansible,PostgreSQL,Linux,Flask,Git",Frontend
JOB3573,Full Stack Developer,Zoho,Bangalore,0-2,10-15,"Bash,React,PostgreSQL,Django,JavaScript,CloudWatch",Backend
JOB3574,ML Engineer,Flipkart,Chennai,3-5,6-10,"GCP,Linux,MongoDB,Redis,Kubernetes,C++",FullStack
JOB3575,Frontend Developer,Zomato,Noida,2-4,4-6,"Kafka,Azure,GitLab CI,Flask,Ansible,GCP",Data
JOB3576,Junior DevOps Engineer,Wipro,Remote,1-3,10-15,"Terraform,MySQL,Bash,GCP,React,IaC",Cloud
JOB3577,Cloud Engineer,Accenture,Bangalore,2-4,4-6,"Kafka,Git,Kubernetes,Bash,Node,Jenkins",FullStack
JOB3578,Backend Developer,Infosys,Remote,1-3,8-12,"GCP,GitLab CI,Linux,Bash,Prometheus,CI/CD",Data
JOB3579,Platform Engineer,Amazon,Gurgaon,2-4,4-6,"MongoDB,Git,Node,Linux,Java,HTML",FullStack
JOB3580,Backend Developer,Freshworks,Hyderabad,0-2,4-6,"GCP,Python,Ansible,React,FastAPI,JavaScript",FullStack
JOB3581,Frontend Developer,Swiggy,Pune,1-3,10-15,"IaC,Kafka,PowerShell,GitLab CI,Azure,C++",FullStack
JOB3582,Data Engineer,Zomato,Hyderabad,2-4,6-10,"Node,Django,CSS,React,HTML,GitHub Actions",Cloud
JOB3583,Junior DevOps Engineer,Flipkart,Gurgaon,1-3,6-10,"Git,Ansible,Grafana,Azure Monitor,GitLab CI,PowerShell",DevOps
JOB3584,Frontend Developer,Zoho,Pune,2-4,4-6,"IaC,CSS,Flask,Kafka,Bash,Ansible",Data
JOB3585,ML Engineer,Swiggy,Noida,2-4,8-12,"IaC,JavaScript,React,Python,MySQL,PowerShell",DevOps
JOB3586,Junior DevOps Engineer,Accenture,Gurgaon,0-2,6-10,"Bash,Python,MySQL,GitLab CI,Docker,AWS",FullStack
JOB3587,Frontend Developer,TCS,Hyderabad,3-5,6-10,"CSS,Azure,Node,CloudWatch,Git,Django",Backend
JOB3588,Backend Developer,Accenture,Bangalore,1-3,10-15,"Kafka,FastAPI,Python,Grafana,IaC,Jenkins",DevOps
JOB3589,Platform Engineer,Zoho,Chennai,3-5,4-6,"GitLab CI,Flask,React,Grafana,HTML,FastAPI",FullStack
JOB3590,Full Stack Developer,Flipkart,Hyderabad,1-3,10-15,"Azure Monitor,GitLab CI,GitHub Actions,Linux,MySQL,Ansible",Frontend
JOB3591,Site Reliability Engineer,Freshworks,Noida,0-2,8-12,"Jenkins,Docker,GitHub Actions,Terraform,Flask,Azure Monitor",Data
JOB3592,Platform Engineer,Zomato,Chennai,0-2,8-12,"Grafana,Python,C++,Redis,AWS,Django",Data
JOB3593,Junior DevOps Engineer,Swiggy,Hyderabad,3-5,6-10,"GitLab CI,Azure,Bash,GitHub Actions,C++,Python",DevOps
JOB3594,Platform Engineer,Freshworks,Gurgaon,2-4,6-10,"Linux,Prometheus,Ansible,MongoDB,CloudWatch,Git",Backend
JOB3595,Frontend Developer,Paytm,Chennai,3-5,4-6,"Prometheus,AWS,Grafana,Docker,Redis,MySQL",Cloud
JOB3596,Backend Developer,Microsoft,Bangalore,2-4,6-10,"C++,Kubernetes,Ansible,React,Kafka,Git",Data
JOB3597,Site Reliability Engineer,IBM,Hyderabad,0-2,8-12,"Django,Ansible,MySQL,Python,Kubernetes,Git",DevOps
JOB3598,Junior DevOps Engineer,Flipkart,Remote,1-3,6-10,"Node,PowerShell,Docker,Azure Monitor,Redis,C++",Cloud
JOB3599,Platform Engineer,Google,Remote,2-4,8-12,"PostgreSQL,AWS,Django,Node,MongoDB,Kubernetes",Data
JOB3600,ML Engineer,Freshworks,Hyderabad,3-5,8-12,"React,Node,Grafana,FastAPI,IaC,Prometheus",Data
JOB3601,Junior DevOps Engineer,Swiggy,Noida,2-4,10-15,"IaC,JavaScript,Git,CSS,Prometheus,Ansible",Frontend
JOB3602,Platform Engineer,IBM,Noida,3-5,4-6,"Jenkins,Terraform,JavaScript,Grafana,Django,MySQL",FullStack
JOB3603,Data Engineer,Wipro,Pune,0-2,6-10,"PowerShell,MongoDB,CI/CD,CloudWatch,Ansible,Prometheus",Backend
JOB3604,Cloud Operations Engineer,TCS,Hyderabad,3-5,4-6,"Azure,PostgreSQL,React,Python,CloudWatch,C++",Frontend
JOB3605,Site Reliability Engineer,Google,Remote,2-4,4-6,"Java,GitHub Actions,MySQL,Kafka,Python,Azure",Backend
JOB3606,ML Engineer,Infosys,Bangalore,0-2,8-12,"Bash,Python,GCP,HTML,C++,CloudWatch",Backend
